Date,SMA_Diff,SP_Diff,Mov
8/8/2011,-0.087340031,53.07006836,U
9/8/2011,-0.100480023,-51.77001953,D
10/8/2011,-0.123400035,51.88000488,U
11/8/2011,-0.133620029,6.170043945,U
12/8/2011,-0.136520018,25.67993164,D
15/8/2011,-0.130920029,-11.72998047,D
16/8/2011,-0.138420043,1.130004883,D
17/8/2011,-0.156860047,-53.23999023,D
18/8/2011,-0.189820033,-17.11999512,D
19/8/2011,-0.238440018,0.289916992,D
22/8/2011,-0.280200019,38.5300293,U
23/8/2011,-0.308720016,15.25,U
24/8/2011,-0.327500009,-18.32995605,D
25/8/2011,-0.36125999,17.5300293,U
26/8/2011,-0.394579982,33.27990723,U
29/8/2011,-0.428019991,2.840087891,D
30/8/2011,-0.449599981,5.969970703,U
31/8/2011,-0.463039985,-14.4699707,D
1/9/2011,-0.457699971,-30.45007324,D
2/9/2011,-0.450839982,-8.729980469,D
6/9/2011,-0.439319997,33.38000488,U
7/9/2011,-0.437039995,-12.7199707,D
8/9/2011,-0.421139984,-31.67004395,D
9/9/2011,-0.423159985,8.040039063,D
12/9/2011,-0.432459979,10.59997559,U
13/9/2011,-0.434199972,15.81005859,U
14/9/2011,-0.432599959,20.42993164,U
15/9/2011,-0.42613995,6.900024414,U
16/9/2011,-0.395019965,-11.92004395,D
19/9/2011,-0.348159972,-2,U
20/9/2011,-0.298199959,-35.32995605,D
21/9/2011,-0.26001996,-37.19995117,D
22/9/2011,-0.230379967,6.869995117,U
23/9/2011,-0.192759981,26.51989746,D
26/9/2011,-0.166619973,12.43005371,U
27/9/2011,-0.147659969,-24.31994629,D
28/9/2011,-0.134859967,9.33996582,D
29/9/2011,-0.12277997,-28.97998047,U
30/9/2011,-0.101639991,-32.19006348,D
3/10/2011,-0.072799992,24.7199707,D
4/10/2011,-0.046279989,20.08007813,U
5/10/2011,-0.02046,20.93994141,U
6/10/2011,0.015759997,-9.510009766,U
7/10/2011,0.060679994,39.43005371,U
10/10/2011,0.111839986,0.650024414,D
11/10/2011,0.151779985,11.70996094,U
12/10/2011,0.184539981,-3.58996582,U
13/10/2011,0.212779966,20.91992188,U
14/10/2011,0.222079973,-23.7199707,D
17/10/2011,0.22585999,24.52001953,U
18/10/2011,0.230359993,-15.5,D
19/10/2011,0.237519989,5.510009766,D
20/10/2011,0.24053999,22.85998535,U
21/10/2011,0.246119986,15.93994141,U
24/10/2011,0.267459984,-25.13989258,D
25/10/2011,0.279979987,12.94995117,D
26/10/2011,0.306359978,42.58996582,U
27/10/2011,0.341039978,0.5,U
28/10/2011,0.373399992,-31.78991699,D
31/10/2011,0.401520004,-35.02001953,D
1/11/2011,0.426000009,19.61999512,D
2/11/2011,0.436400018,23.25,U
3/11/2011,0.457040014,-7.920043945,D
4/11/2011,0.473440027,7.890014648,D
7/11/2011,0.477180018,14.80004883,U
8/11/2011,0.490960026,-46.82006836,D
9/11/2011,0.496760035,10.59997559,U
10/11/2011,0.504300036,24.15002441,U
11/11/2011,0.521640039,-12.06994629,D
14/11/2011,0.539040026,6.030029297,U
15/11/2011,0.550980005,-20.90002441,U
16/11/2011,0.580280009,-20.7800293,D
17/11/2011,0.603400016,-0.479980469,D
18/11/2011,0.610580015,-22.67004395,D
21/11/2011,0.607160025,-4.939941406,U
22/11/2011,0.613400021,-26.25,D
23/11/2011,0.61966001,-3.119995117,U
25/11/2011,0.621300015,33.88000488,U
28/11/2011,0.621160017,2.639892578,D
29/11/2011,0.621040006,51.77001953,U
30/11/2011,0.632720003,-2.380004883,D
1/12/2011,0.644619999,-0.299926758,U
2/12/2011,0.622339988,12.79992676,U
5/12/2011,0.611279989,1.390014648,U
6/12/2011,0.60987998,2.540039063,D
7/12/2011,0.601379972,-26.66003418,D
8/12/2011,0.576279969,20.83996582,U
9/12/2011,0.545699983,-18.7199707,D
12/12/2011,0.489319964,-10.73999023,D
13/12/2011,0.428739953,-13.91003418,D
14/12/2011,0.355259957,3.930053711,U
15/12/2011,0.279059958,3.91003418,D
16/12/2011,0.218099956,-14.31005859,D
19/12/2011,0.166559959,35.95007324,U
20/12/2011,0.127879949,2.419921875,D
21/12/2011,0.083039941,10.2800293,U
22/12/2011,0.046359939,11.32995605,U
23/12/2011,0.008919945,0.100097656,U
27/12/2011,-0.03306005,-15.79003906,D
28/12/2011,-0.069820037,13.38000488,U
29/12/2011,-0.111480031,-5.420043945,D
30/12/2011,-0.155840034,19.46008301,D
3/1/2012,-0.211000023,0.239990234,D
4/1/2012,-0.27682002,3.760009766,D
5/1/2012,-0.348600025,-3.25,D
6/1/2012,-0.416040015,2.889892578,U
9/1/2012,-0.449520016,11.38000488,U
10/1/2012,-0.479160022,0.400024414,U
11/1/2012,-0.494400015,3.020019531,U
12/1/2012,-0.501920004,-6.41003418,D
13/1/2012,-0.534959994,4.580078125,U
17/1/2012,-0.546719985,14.36999512,U
18/1/2012,-0.536019979,6.459960938,D
19/1/2012,-0.523719983,0.880004883,D
20/1/2012,-0.51803997,0.619995117,U
23/1/2012,-0.505759964,-1.349975586,U
24/1/2012,-0.49541995,11.41003418,U
25/1/2012,-0.481279955,-7.630004883,U
26/1/2012,-0.45877996,-2.100097656,U
27/1/2012,-0.43501996,-3.319946289,U
30/1/2012,-0.409179954,-0.599975586,D
31/1/2012,-0.380599947,11.67993164,U
1/2/2012,-0.349199958,1.450073242,U
2/2/2012,-0.314399943,19.35998535,U
3/2/2012,-0.271659927,-0.570068359,U
6/2/2012,-0.221679921,2.720092773,D
7/2/2012,-0.178779907,2.909912109,U
8/2/2012,-0.136759916,1.989990234,U
9/2/2012,-0.093339915,-9.309936523,D
10/2/2012,-0.062239929,9.130004883,U
13/2/2012,0.02976006,-1.270019531,U
14/2/2012,0.093180047,-7.270019531,U
15/2/2012,0.159880038,14.81005859,U
16/2/2012,0.235040021,3.189941406,U
17/2/2012,0.31834001,0.979980469,D
21/2/2012,0.394400006,-4.549926758,D
22/2/2012,0.44907999,5.799926758,U
23/2/2012,0.500720005,2.280029297,D
24/2/2012,0.535459995,1.849975586,D
27/2/2012,0.561679983,4.590087891,U
28/2/2012,0.582959981,-6.5,D
29/2/2012,0.607199979,8.409912109,U
1/3/2012,0.629859982,-4.459960938,D
2/3/2012,0.642599979,-5.300048828,D
5/3/2012,0.645319981,-20.9699707,D
6/3/2012,0.63625998,9.270019531,U
7/3/2012,0.630059971,13.2800293,D
8/3/2012,0.620779958,4.959960938,U
9/3/2012,0.617699971,0.219970703,U
12/3/2012,0.636799988,24.85998535,U
13/3/2012,0.65335999,-1.669921875,D
14/3/2012,0.647639999,8.319946289,D
15/3/2012,0.633960014,1.570068359,U
16/3/2012,0.614920015,5.579956055,D
19/3/2012,0.583580008,-4.229980469,D
20/3/2012,0.555980005,-2.630004883,U
21/3/2012,0.533680015,-10.10998535,D
22/3/2012,0.505260014,4.329956055,D
23/3/2012,0.485160013,19.40002441,U
26/3/2012,0.486360016,-3.989990234,U
27/3/2012,0.467060009,-6.979980469,D
28/3/2012,0.466460009,-2.260009766,D
29/3/2012,0.453580013,5.189941406,D
30/3/2012,0.443660011,10.57006836,D
2/4/2012,0.431840005,-5.66003418,U
3/4/2012,0.435880003,-14.42004395,D
4/4/2012,0.424360003,-0.880004883,D
5/4/2012,0.412420005,-15.88000488,D
9/4/2012,0.379680013,-23.60998535,D
10/4/2012,0.331660014,10.11999512,U
11/4/2012,0.287580018,18.85998535,U
12/4/2012,0.251600022,-17.30993652,U
13/4/2012,0.221460018,-0.690063477,D
16/4/2012,0.18276001,21.21008301,D
17/4/2012,0.151000018,-5.640014648,U
18/4/2012,0.124560018,-8.219970703,U
19/4/2012,0.09842001,1.609985352,D
20/4/2012,0.081100006,-11.59008789,D
23/4/2012,0.062260003,5.030029297,D
24/4/2012,0.003579993,18.7199707,U
25/4/2012,-0.052400007,9.290039063,U
26/4/2012,-0.097280021,3.380004883,D
27/4/2012,-0.136140023,-5.449951172,D
30/4/2012,-0.173040023,7.909912109,U
1/5/2012,-0.196280021,-3.509887695,U
2/5/2012,-0.234740029,-10.7401123,D
3/5/2012,-0.253100029,-22.4699707,D
4/5/2012,-0.268800015,0.479980469,U
7/5/2012,-0.270480022,-5.859985352,D
8/5/2012,-0.279460025,-9.140014648,D
9/5/2012,-0.294760022,3.41003418,U
10/5/2012,-0.297760029,-4.599975586,D
11/5/2012,-0.302520032,-15.04003906,D
14/5/2012,-0.308500018,-7.689941406,D
15/5/2012,-0.319240007,-5.859985352,D
16/5/2012,-0.338320007,-19.94006348,D
17/5/2012,-0.366019997,-9.640014648,D
18/5/2012,-0.399979997,20.77001953,U
21/5/2012,-0.407799993,0.640014648,U
22/5/2012,-0.397159987,2.229980469,U
23/5/2012,-0.395779977,1.820068359,D
24/5/2012,-0.407839966,-2.860107422,D
25/5/2012,-0.42237998,14.60009766,U
29/5/2012,-0.422259979,-19.10009766,D
30/5/2012,-0.437679992,-2.989990234,D
31/5/2012,-0.460239992,-32.28991699,D
1/6/2012,-0.47533999,0.140014648,D
4/6/2012,-0.48875999,7.319946289,U
5/6/2012,-0.509679995,29.63000488,U
6/6/2012,-0.486660003,-0.140014648,D
7/6/2012,-0.461920019,10.67004395,U
8/6/2012,-0.459640021,-16.72998047,D
11/6/2012,-0.458100014,15.25,U
12/6/2012,-0.431780014,-9.300048828,U
13/6/2012,-0.401140022,14.2199707,D
14/6/2012,-0.364560022,13.73999023,U
15/6/2012,-0.330800038,1.940063477,U
18/6/2012,-0.277440042,13.19995117,U
19/6/2012,-0.240000043,-2.290039063,U
20/6/2012,-0.215480032,-30.17993164,D
21/6/2012,-0.200180026,9.510009766,U
22/6/2012,-0.166480035,-21.30004883,D
25/6/2012,-0.131560025,6.270019531,D
26/6/2012,-0.129800019,11.85998535,U
27/6/2012,-0.113180003,-2.809936523,D
28/6/2012,-0.089080004,33.11999512,D
29/6/2012,-0.050200014,3.349975586,D
2/7/2012,-0.013960028,8.510009766,U
3/7/2012,0.018659983,-6.440063477,U
5/7/2012,0.04111998,-12.89990234,D
6/7/2012,0.069399986,-2.220092773,U
9/7/2012,0.091499992,-10.98999023,D
10/7/2012,0.121280008,-0.020019531,U
11/7/2012,0.146259999,-6.689941406,U
12/7/2012,0.179879999,22.02001953,U
13/7/2012,0.227240009,-3.140014648,U
16/7/2012,0.273740015,10.0300293,D
17/7/2012,0.28276002,9.109985352,D
18/7/2012,0.284640002,3.729980469,U
19/7/2012,0.261220002,-13.84997559,D
20/7/2012,0.250299988,-12.14001465,D
23/7/2012,0.228199992,-12.20996094,D
24/7/2012,0.205139975,-0.420043945,D
25/7/2012,0.182979975,22.13000488,D
26/7/2012,0.149879965,25.94995117,U
27/7/2012,0.129559961,-0.669921875,D
30/7/2012,0.095039963,-5.980102539,U
31/7/2012,0.065799976,-4,D
1/8/2012,0.031779981,-10.31994629,D
2/8/2012,-0.000720019,25.98999023,U
3/8/2012,-0.022920017,3.239990234,U
6/8/2012,-0.047080012,7.119995117,U
7/8/2012,-0.059040017,0.869995117,D
8/8/2012,-0.072840028,0.580078125,U
9/8/2012,-0.101740031,3.069946289,U
10/8/2012,-0.146600027,-1.760009766,U
13/8/2012,-0.206580014,-0.179931641,D
14/8/2012,-0.252040019,1.599975586,D
15/8/2012,-0.285500011,9.979980469,U
16/8/2012,-0.309520016,2.650024414,D
17/8/2012,-0.331640014,-0.030029297,D
20/8/2012,-0.340860018,-4.959960938,D
21/8/2012,-0.348120017,0.319946289,U
22/8/2012,-0.339280018,-11.41003418,U
23/8/2012,-0.317120018,9.050048828,D
24/8/2012,-0.317660017,-0.690063477,D
27/8/2012,-0.301600008,-1.139892578,U
28/8/2012,-0.27630002,1.189941406,D
29/8/2012,-0.239980011,-11.01000977,D
30/8/2012,-0.195399995,7.099975586,U
31/8/2012,-0.168219991,-1.640014648,D
4/9/2012,-0.14691999,-1.5,D
5/9/2012,-0.14934,28.68005371,U
6/9/2012,-0.142499991,5.800048828,U
7/9/2012,-0.132659989,-8.840087891,D
10/9/2012,-0.142199984,4.480102539,U
11/9/2012,-0.161939998,3,U
12/9/2012,-0.164859986,23.42993164,U
13/9/2012,-0.159339996,5.780029297,U
14/9/2012,-0.155079994,-4.580078125,U
17/9/2012,-0.135979991,-1.869995117,D
18/9/2012,-0.117079987,1.730102539,D
19/9/2012,-0.096799984,-0.790039063,D
20/9/2012,-0.084859977,-0.109985352,D
21/9/2012,-0.081239967,-3.260009766,U
24/9/2012,-0.055279975,-15.30004883,D
25/9/2012,-0.028679977,-8.270019531,D
26/9/2012,-0.016939974,13.83007813,U
27/9/2012,-0.001499987,-6.479980469,U
28/9/2012,0.019160003,3.819946289,D
1/10/2012,0.036079993,1.260009766,U
2/10/2012,0.056120004,5.239990234,D
3/10/2012,0.071880016,10.41003418,U
4/10/2012,0.078580017,-0.469970703,D
5/10/2012,0.070940017,-5.050048828,U
8/10/2012,0.090780015,-14.40002441,D
9/10/2012,0.092400007,-8.919921875,U
10/10/2012,0.089679999,0.279907227,D
11/10/2012,0.069800005,-4.25,D
12/10/2012,0.036139994,11.54003906,D
15/10/2012,-0.016199999,14.79003906,U
16/10/2012,-0.04816001,5.989990234,U
17/10/2012,-0.06474001,-3.570068359,D
18/10/2012,-0.08914001,-24.15002441,D
19/10/2012,-0.105260024,0.630004883,U
22/10/2012,-0.125000019,-20.70996094,U
23/10/2012,-0.106580019,-4.359985352,D
24/10/2012,-0.099780011,4.219970703,U
25/10/2012,-0.101960001,-1.030029297,D
26/10/2012,-0.109280004,0.220092773,U
31/10/2012,-0.112059999,15.42993164,U
1/11/2012,-0.116520005,-13.39001465,D
2/11/2012,-0.119560013,3.060058594,U
5/11/2012,-0.104760017,11.13000488,D
6/11/2012,-0.083840012,-33.85998535,U
7/11/2012,-0.069100003,-17.02001953,D
8/11/2012,-0.051659989,2.33996582,D
9/11/2012,-0.038979978,0.180053711,U
12/11/2012,-0.022119971,-5.5,U
13/11/2012,0.00478004,-19.04003906,D
14/11/2012,0.033840037,-2.16003418,D
15/11/2012,0.050720034,6.550048828,U
16/11/2012,0.065320034,27.01000977,U
19/11/2012,0.096640048,0.920043945,U
20/11/2012,0.13464005,3.219970703,D
21/11/2012,0.16044004,18.11999512,D
23/11/2012,0.180520043,-2.859985352,U
26/11/2012,0.213060035,-7.350097656,D
27/11/2012,0.24868002,10.9901123,U
28/11/2012,0.295820026,6.019897461,U
29/11/2012,0.346820026,0.230102539,U
30/11/2012,0.382600031,-6.720092773,U
3/12/2012,0.425320029,-2.409912109,D
4/12/2012,0.437320023,2.229980469,D
5/12/2012,0.448160028,4.659912109,U
6/12/2012,0.45880003,4.130004883,U
7/12/2012,0.46136003,0.480102539,U
10/12/2012,0.475740023,9.289916992,U
11/12/2012,0.490680017,0.640014648,D
12/12/2012,0.503260016,-9.030029297,D
13/12/2012,0.507760015,-5.869995117,U
14/12/2012,0.521620016,16.7800293,U
17/12/2012,0.526820021,16.43005371,U
18/12/2012,0.522760024,-10.97998047,U
19/12/2012,0.515980024,7.879882813,D
20/12/2012,0.514860029,-13.53991699,D
21/12/2012,0.511040025,-3.489990234,U
24/12/2012,0.50762002,-6.830078125,D
26/12/2012,0.500940027,-1.729980469,U
27/12/2012,0.481340027,-15.66992188,D
28/12/2012,0.453080034,23.7598877,U
